hours,0 aSf 05 PrLDm_030_139,0 aSf 05 PrLDm_030_143,0 aSf 05 PrLDm_030_145,0 aSf 05 PrLDm_030_148,0 aSf 05 PrLDm_030_149,0 aSf 10 PrLDm_030_126,0 aSf 10 PrLDm_030_127,0 aSf 10 PrLDm_030_128,0 aSf 10 PrLDm_030_139,0 aSf 10 PrLDm_030_143,0 aSf 10 PrLDm_030_145,0 aSf 10 PrLDm_030_148,0 aSf 10 PrLDm_030_149,0 aSf 15 PrLDm_030_126,0 aSf 15 PrLDm_030_127,0 aSf 15 PrLDm_030_128,0 aSf 15 PrLDm_030_139,0 aSf 15 PrLDm_030_143,0 aSf 15 PrLDm_030_145,0 aSf 15 PrLDm_030_148,0 aSf 15 PrLDm_030_149,0 aSf 20 PrLDm_030_126,0 aSf 20 PrLDm_030_127,0 aSf 20 PrLDm_030_128,0 aSf 20 PrLDm_030_139,0 aSf 20 PrLDm_030_143,0 aSf 20 PrLDm_030_145,0 aSf 20 PrLDm_030_148,0 aSf 20 PrLDm_030_149,0 aSf 25 PrLDm_030_139,0 aSf 25 PrLDm_030_143,0 aSf 25 PrLDm_030_145,0 aSf 25 PrLDm_030_148,0 aSf 25 PrLDm_030_149,0 aSf 30 PrLDm_030_126,0 aSf 30 PrLDm_030_127,0 aSf 30 PrLDm_030_128,0 aSf 30 PrLDm_030_139,0 aSf 30 PrLDm_030_143,0 aSf 30 PrLDm_030_145,0 aSf 30 PrLDm_030_148,0 aSf 30 PrLDm_030_149,0.1 aSf 0 PrLDm_030_143,0.1 aSf 0 PrLDm_030_145,0.1 aSf 0 PrLDm_030_148,0.1 aSf 0 PrLDm_030_149,0.1 aSf 10 PrLDm_030_139,0.1 aSf 10 PrLDm_030_143,0.1 aSf 10 PrLDm_030_145,0.1 aSf 10 PrLDm_030_148,0.1 aSf 10 PrLDm_030_149,0.1 aSf 15 PrLDm_030_139,0.1 aSf 15 PrLDm_030_143,0.1 aSf 15 PrLDm_030_145,0.1 aSf 15 PrLDm_030_148,0.1 aSf 15 PrLDm_030_149,0.1 aSf 20 PrLDm_030_139,0.1 aSf 20 PrLDm_030_143,0.1 aSf 20 PrLDm_030_145,0.1 aSf 20 PrLDm_030_148,0.1 aSf 20 PrLDm_030_149,0.1 aSf 25 PrLDm_030_139,0.1 aSf 25 PrLDm_030_143,0.1 aSf 25 PrLDm_030_145,0.1 aSf 25 PrLDm_030_148,0.1 aSf 25 PrLDm_030_149,0.1 aSf 30 PrLDm_030_139,0.1 aSf 30 PrLDm_030_143,0.1 aSf 30 PrLDm_030_145,0.1 aSf 30 PrLDm_030_148,0.1 aSf 30 PrLDm_030_149,0.1 aSf 5 PrLDm_030_139,0.1 aSf 5 PrLDm_030_143,0.1 aSf 5 PrLDm_030_145,0.1 aSf 5 PrLDm_030_148,0.1 aSf 5 PrLDm_030_149,0.5 aSf 0 PrLDm_030_143,0.5 aSf 0 PrLDm_030_145,0.5 aSf 0 PrLDm_030_148,0.5 aSf 0 PrLDm_030_149,0.5 aSf 10 PrLDm_030_139,0.5 aSf 10 PrLDm_030_143,0.5 aSf 10 PrLDm_030_145,0.5 aSf 10 PrLDm_030_148,0.5 aSf 10 PrLDm_030_149,0.5 aSf 15 PrLDm_030_139,0.5 aSf 15 PrLDm_030_143,0.5 aSf 15 PrLDm_030_145,0.5 aSf 15 PrLDm_030_148,0.5 aSf 15 PrLDm_030_149,0.5 aSf 20 PrLDm_030_139,0.5 aSf 20 PrLDm_030_143,0.5 aSf 20 PrLDm_030_145,0.5 aSf 20 PrLDm_030_148,0.5 aSf 20 PrLDm_030_149,0.5 aSf 25 PrLDm_030_139,0.5 aSf 25 PrLDm_030_143,0.5 aSf 25 PrLDm_030_145,0.5 aSf 25 PrLDm_030_148,0.5 aSf 25 PrLDm_030_149,0.5 aSf 30 PrLDm_030_139,0.5 aSf 30 PrLDm_030_143,0.5 aSf 30 PrLDm_030_145,0.5 aSf 30 PrLDm_030_148,0.5 aSf 30 PrLDm_030_149,0.5 aSf 5 PrLDm_030_139,0.5 aSf 5 PrLDm_030_143,0.5 aSf 5 PrLDm_030_145,0.5 aSf 5 PrLDm_030_148,0.5 aSf 5 PrLDm_030_149,01 aSf 0 PrLDm_030_126,01 aSf 0 PrLDm_030_127,01 aSf 0 PrLDm_030_128,01 aSf 0 PrLDm_030_143,01 aSf 0 PrLDm_030_145,01 aSf 0 PrLDm_030_148,01 aSf 0 PrLDm_030_149,01 aSf 10 PrLDm_030_126,01 aSf 10 PrLDm_030_127,01 aSf 10 PrLDm_030_128,01 aSf 10 PrLDm_030_139,01 aSf 10 PrLDm_030_143,01 aSf 10 PrLDm_030_145,01 aSf 10 PrLDm_030_148,01 aSf 10 PrLDm_030_149,01 aSf 15 PrLDm_030_126,01 aSf 15 PrLDm_030_127,01 aSf 15 PrLDm_030_128,01 aSf 15 PrLDm_030_139,01 aSf 15 PrLDm_030_143,01 aSf 15 PrLDm_030_145,01 aSf 15 PrLDm_030_148,01 aSf 15 PrLDm_030_149,01 aSf 20 PrLDm_030_126,01 aSf 20 PrLDm_030_127,01 aSf 20 PrLDm_030_128,01 aSf 20 PrLDm_030_139,01 aSf 20 PrLDm_030_143,01 aSf 20 PrLDm_030_145,01 aSf 20 PrLDm_030_148,01 aSf 20 PrLDm_030_149,01 aSf 25 PrLDm_030_139,01 aSf 25 PrLDm_030_143,01 aSf 25 PrLDm_030_145,01 aSf 25 PrLDm_030_148,01 aSf 25 PrLDm_030_149,01 aSf 30 PrLDm_030_126,01 aSf 30 PrLDm_030_127,01 aSf 30 PrLDm_030_128,01 aSf 30 PrLDm_030_139,01 aSf 30 PrLDm_030_143,01 aSf 30 PrLDm_030_145,01 aSf 30 PrLDm_030_148,01 aSf 30 PrLDm_030_149,01 aSf 5 PrLDm_030_139,01 aSf 5 PrLDm_030_143,01 aSf 5 PrLDm_030_145,01 aSf 5 PrLDm_030_148,01 aSf 5 PrLDm_030_149,2 aSf 0 PrLDm_030_126,2 aSf 0 PrLDm_030_127,2 aSf 0 PrLDm_030_128,2 aSf 0 PrLDm_030_143,2 aSf 0 PrLDm_030_145,2 aSf 0 PrLDm_030_148,2 aSf 0 PrLDm_030_149,2 aSf 10 PrLDm_030_126,2 aSf 10 PrLDm_030_127,2 aSf 10 PrLDm_030_128,2 aSf 10 PrLDm_030_139,2 aSf 10 PrLDm_030_143,2 aSf 10 PrLDm_030_145,2 aSf 10 PrLDm_030_148,2 aSf 10 PrLDm_030_149,2 aSf 15 PrLDm_030_126,2 aSf 15 PrLDm_030_127,2 aSf 15 PrLDm_030_128,2 aSf 15 PrLDm_030_139,2 aSf 15 PrLDm_030_143,2 aSf 15 PrLDm_030_145,2 aSf 15 PrLDm_030_148,2 aSf 15 PrLDm_030_149,2 aSf 20 PrLDm_030_126,2 aSf 20 PrLDm_030_127,2 aSf 20 PrLDm_030_128,2 aSf 20 PrLDm_030_139,2 aSf 20 PrLDm_030_143,2 aSf 20 PrLDm_030_145,2 aSf 20 PrLDm_030_148,2 aSf 20 PrLDm_030_149,2 aSf 25 PrLDm_030_139,2 aSf 25 PrLDm_030_143,2 aSf 25 PrLDm_030_145,2 aSf 25 PrLDm_030_148,2 aSf 25 PrLDm_030_149,2 aSf 30 PrLDm_030_126,2 aSf 30 PrLDm_030_127,2 aSf 30 PrLDm_030_128,2 aSf 30 PrLDm_030_139,2 aSf 30 PrLDm_030_143,2 aSf 30 PrLDm_030_145,2 aSf 30 PrLDm_030_148,2 aSf 30 PrLDm_030_149,2 aSf 5 PrLDm_030_139,2 aSf 5 PrLDm_030_143,2 aSf 5 PrLDm_030_145,2 aSf 5 PrLDm_030_148,2 aSf 5 PrLDm_030_149,4 aSf 0 PrLDm_030_126,4 aSf 0 PrLDm_030_127,4 aSf 0 PrLDm_030_128,4 aSf 0 PrLDm_030_143,4 aSf 0 PrLDm_030_145,4 aSf 0 PrLDm_030_148,4 aSf 0 PrLDm_030_149,4 aSf 10 PrLDm_030_126,4 aSf 10 PrLDm_030_127,4 aSf 10 PrLDm_030_128,4 aSf 10 PrLDm_030_139,4 aSf 10 PrLDm_030_143,4 aSf 10 PrLDm_030_145,4 aSf 10 PrLDm_030_148,4 aSf 10 PrLDm_030_149,4 aSf 15 PrLDm_030_126,4 aSf 15 PrLDm_030_127,4 aSf 15 PrLDm_030_128,4 aSf 15 PrLDm_030_139,4 aSf 15 PrLDm_030_143,4 aSf 15 PrLDm_030_145,4 aSf 15 PrLDm_030_148,4 aSf 15 PrLDm_030_149,4 aSf 20 PrLDm_030_126,4 aSf 20 PrLDm_030_127,4 aSf 20 PrLDm_030_128,4 aSf 20 PrLDm_030_139,4 aSf 20 PrLDm_030_143,4 aSf 20 PrLDm_030_145,4 aSf 20 PrLDm_030_148,4 aSf 20 PrLDm_030_149,4 aSf 25 PrLDm_030_139,4 aSf 25 PrLDm_030_143,4 aSf 25 PrLDm_030_145,4 aSf 25 PrLDm_030_148,4 aSf 25 PrLDm_030_149,4 aSf 30 PrLDm_030_126,4 aSf 30 PrLDm_030_127,4 aSf 30 PrLDm_030_128,4 aSf 30 PrLDm_030_139,4 aSf 30 PrLDm_030_143,4 aSf 30 PrLDm_030_145,4 aSf 30 PrLDm_030_148,4 aSf 30 PrLDm_030_149,4 aSf 5 PrLDm_030_139,4 aSf 5 PrLDm_030_143,4 aSf 5 PrLDm_030_145,4 aSf 5 PrLDm_030_148,4 aSf 5 PrLDm_030_149
0,1,0.08,0.06173850721818371,0.10411736867013728,0.17103588699414612,0,0,0.00534730763060799,1,0.03804347826086957,0.07253313696612666,0.046129112045510776,0.11098633726370949,0.015909844216108703,0.010317255610007745,0.008596741497109404,0.17202889034799737,0.02244955953395851,0.020500064330745808,0.02830637488106564,0.08079990752514159,0,0.0075443870894548685,0.005869269739280852,0.050703354459731016,0.011678345011678345,0.017570490683465508,0.01215577831547412,0.08382507477164335,0.026263392433867477,4.715392388009431e-4,0.014007092198581565,0.018233506518968726,0.021887591340572287,0.006839945280437758,0.006048464033581375,0.005049360070897138,0.05400981996726675,5.813953488372093e-4,0.01528443872577689,0.017586529466791394,0.04253727621802223,0.25,1,0.8665447897623397,0.5943204868154153,0.027901077996195338,0.06157443491816056,0.07247140276941604,0.030297901150981722,0.12639161755075312,0.04606764888981113,0.0282021151586369,0.040525388435047265,0.015415588150704622,0.037638878391655944,0.05614973262032092,0.03467180323010816,0.02428913411572372,0.011623538770910215,0.04526724395341891,0.04151929878517609,0.0019313438415052022,0.027973239973655934,0.007577720207253883,0.05445123366076261,0.027118204229920864,1.9885459751829463e-4,0.025473874235282325,0.007490411068939898,0.03655498500177944,0.44877460827641613,0,0.10220346929207688,1,0.1791759275089759,0.1641025641025641,1,1,1,1,0.12629246676514033,0.06581079396734389,0.08297074268567145,0.10412882915607218,0.020735561727803855,0.06289881494986327,0.03338487489457408,0.028125429789575013,0.07655937443171483,0.1668270773179339,0.05399853264856933,0.025076583315523256,0.035351366824101914,0.069648661197957,0.2886737221346543,0.003238736572069905,0.015340129386394827,0.01499173459499513,0.04959707568330982,0.08245149911816581,0,0.018162132900257137,0.010944683375352213,0.06667421967937463,1,0.046766169154228855,0.0927815570672714,0.011999844157868068,0.024585759068517704,1,1,0.5780821917808222,0.2585034013605442,1,1,1,0.061441213653603,0.01598265199582363,0.010515873015873024,1,0.052891601278698054,0.09853733641262512,0.05931828242585217,0.18550724637681149,0.006111493461803171,0,0.012455291394908473,1,0.06594399277326106,0.06068032545828839,0.009858882659965198,0.028295954726472422,0.013031703691637312,0.007751787001149139,0.009131591678761495,0.9639889196675899,0.04259132809832707,0.04306987399770903,0.03308296542629436,0.016345653305570043,0.7832973362131029,0.048098325752443626,0.04346062467404534,0.005088242035296814,0.010830699072394671,0.00592224765958362,0.013668276651894644,0.008606576547078916,0.43906455862977595,0.035530784638160756,0.018612834521714965,0.005879799534351439,0.01259040105193949,1,0.08260616637579989,0.2255784061696658,0.10409482758620694,0.24271330153683096,1,1,1,0.2825070159027128,1,1,1,0.06327852516193322,0.021862431679900988,0.011321989528795807,0.023324948547907592,0.14536830357142858,0.08424759582825411,0.03667091836734701,0.12071557426337944,0.06888204225352114,0.014432714152078028,0.017800409104756925,0.022821125842208217,0.04485887096774194,0.07631375579598146,0.02416219218663209,0.0373435179291322,0.02596114379532084,0.012259053149447528,0.012321405164503866,0.022154316271963355,0.12246169826019215,0.03957120980091883,0.006397917965678978,0.032776122418059696,0.009414096370618113,0.1190170830554558,0.020446096654275075,0.014038670155063517,0.02296488571634581,0.020224300226785546,0.0027846103865967263,0.0015092247512859308,0.012253829321663016,0.03126015233007255,0.023713054975050128,0.018694525174770264,0.0260051944636223,0.0413090128755365,0.6428571428571429,0.0808868815438308,0.08260196179659263,0.10896582334664891,1,1,1,0.19479947113265755,1,1,1,0.1791923466102474,0.7451640033641718,0.032516147974163245,0.005521650682941024,0.015141181284954303,0.1161281779661017,0.03813914501257329,0.031924773624332485,0.14870242214532875,0.11064822529578405,0.011481540001053338,1,0.0829402967905211,0.047744919874442425,0.022882450636648816,0.027893320283826763,0.14520628395242988,0.05477508159500497,0.015460637142964102,1,0.22045745956901186,0.02678615392190654,0.018047388950340554,0.018061246495579025,1,0.27749495725674767,0.020712440171121175,0.006816112601195897,0.006959231368475728,0.058987439447850155,0.008736123297600394,0,1,0.20111998907327733,0.0369269415951434,0.007439602177062536,0.009044398030160767,0.006735200283587364,0.3079939011108691,0.12927663734115347,0.09154550350026924,0.05898123324396786
0.333,0.543157894736842,0.06222222222222222,0.006143135046585433,0.0011831519167060447,0.00967167218121657,0.0030083850732893717,0.014121699196326044,0,0.28158844765342983,0.036490683229813664,0.007731958762886599,0,0.011416807037244988,0,0,0,0.04202232435981627,0.0196078431372549,0.0021443581935926565,0,0.008438330828805884,0.006371333276319167,0,0,0.00834750347812644,0.009843176509843177,0.001783613525103405,0,0.00630506830490663,0.00483549824594673,7.40990232401482e-4,9.456264775413665e-4,0,0,0,0,0,0,0.0027131782945736434,0,0,0,0.55,0.15513626834381553,0.7623400365630715,0.30831643002028397,0.008877615726062148,0.06547155105222136,0.003386514148103576,0,0.0029001777528300026,0.003942726706785639,0.03760282021151586,0.00304340861765179,0,0,0,0.0336346125351904,0.0010509721492380471,0,0.002926246640788265,0.003383053975088444,0.002554357983926235,0.002253111026378735,0,0.0022430195684120724,0,7.556474705695196e-4,0.0018553806037508627,0,0.0036605826427373116,0,0.005567928730512249,0.007149554617909086,0,0.022567960335099984,0.08717948717948718,0.22544283413848598,0.14159292035398294,0.25139664804469336,0.31368421052631523,0.13220088626292467,0.002991399725788343,0,0.0038745610848770957,0.003687386265683363,0.0601640838650866,9.136913129041285e-4,0,0,0,0.05531914893617021,7.1240293510011e-4,0,0.0011350152195222813,0.009232154920063115,0.0026936026936026937,0.001911389923544412,0,0,0,0.017866258295048495,0.0021924482338611393,0.002966038855108999,0,0.18880778588807792,0.03980099502487562,0.010204081632653116,0,0.0024182713837886316,0.0434782608695645,0,0.07671232876712303,0.23809523809523808,0.156448202959831,0.17201834862385357,0.21834061135371158,0,0,0,0.04897090134847432,0.05928509154315606,0.005542725173210134,0,0.003933747412008263,0,0.0019952442124251744,0,0.014537902388369339,0.06883468834688347,0,0,0,0,0,0,0.05817174515235466,0.04207920792079208,0.0042764413898434325,0,2.602811035918934e-4,0,0.04577567018290912,0.003882482470881407,0,0.001062341296574588,0,0,0,0.08267457180500651,0.03265697117478011,0,0,0,0.10100286532951308,0.03664921465968586,0.005141388174807165,0,0,0.2894467213114756,0.18935837245696405,0.41612483745123546,0.2011225444340505,0.14903129657228018,0.0196629213483141,0.09482758620689707,0.00406909151303769,0,0.0018979057591623073,0,0.13811383928571427,0.007449546254909883,0,0.004810583283223169,0,0,0,0.0023907846120408698,0.07594086021505377,0.004926584234930438,0,0.0026522384892849775,0,0,0,0,0.04949363801609971,0,0,0,0,0.07407787410865439,0,0,0,6.213302681040056e-4,0.0016243560588480718,0,0,0.029347002129733242,0,0,0,0,0.7142857142857143,0,0,0,0.47946936197094137,0.4658108462143044,0.3640132669983418,0.250771264874394,0.3381720430107527,0.04819277108433743,0.10286677908937658,0.024100818691932657,0.3553406223717409,0,0,0.09234756513436093,0.004369703389830502,0,0,0.005017301038062284,0.07232127978670229,0,0.19124967251768418,0.14241343609800988,0.004625805385759129,0,0,0.07348406988694756,0.028570077101366997,0,0.22667967321058388,0.151218099846962,0.0024127234231129087,0,0,0.12591830737584467,0.27360484103352223,0,0,4.847225828789084e-4,0.016804561238050346,0.0019455995116926424,0.001900616167499469,0.1851632047477745,0.21173939766441302,0.0027632405275277547,0,0,0,0.07863210629492486,0.002932551319648076,0,0
0.667,0.513684210526316,0.05333333333333334,0.04996416504556162,0,0,0.011137425590475576,0.02238805970149253,0.006684134538259987,0.27436823104693153,0.03804347826086957,0.01963672066764852,7.420232500618081e-4,0,0.030493868080875036,0.015927263347949437,0.008333959005931379,0.0643466841759686,0.01875532821824382,0,0.012131303520456703,0,0.012486102796544942,0.010550796982245158,0.004726306684789324,0.025970010820837813,0.010677344010677344,0,0.007316511118792479,0,0.01005025125628141,0,0.00484633569739953,0.006960101950789146,0.0017414464249129438,0.009693179597420365,0.00574317878267506,0.001648770635394987,0.0025293855081088886,0,0.007486255702421339,0.009635173058933575,0.0033411459631975267,0.05,0.30188679245283034,0.6910420475319925,0.16632860040567898,0.02694990488268867,0.06625097427903351,3.7627934978930227e-4,0.010071090047393377,0,0.014733347167462121,0.04308656482569526,0,0.012079378774805853,0.016854357191444333,0.015686274509803998,0.03570899392502593,0,0.0016131527191567436,0,0,0.003551180611799888,0.007452598010329665,0.0035405872193436942,0,7.785130400934075e-4,0.0015112949411390391,0.01368970013037808,0.0040966323272486225,0,0.1574929690638812,0.005567928730512249,0.01945616502578525,0.19677996422182487,0,0.24615384615384617,0.5668276972624801,0.44247787610619554,0.6061452513966482,0.6315789473684205,0.11595273264401773,0.03739249657235446,0.020405101275318863,0,0.007183219998084472,0.06449407474931632,0.007450098397525982,4.1259799202308483e-4,0.007819603564284397,0.02502406159769001,0.05517241379310345,0.0052717817197406956,0.028052096751109184,0,0,0.0027898027898027897,0.005440109782395594,0.011685572593057062,0,0.010875955320399826,0.023175089331291476,0.0020029773988361034,2.966038855108966e-4,0.015068260352348038,0.11435523114355216,0.046766169154228855,0,0.0035064479682082057,0,0.21095008051529776,0.38453038674033174,0.37123287671232885,0.4965986394557823,0.10887949260042316,0.1766055045871556,0.09606986899563388,0.023957016434892536,0.005889754504323623,0.004166666666666669,0.07735982966643007,0.06190061028770706,0,0.019772760808617392,0,0.0044872677219545765,0.003826495749856502,0.0034925310330317723,0,0.07732610659439927,0.00715616116067053,0.008505702687028788,0.008488786417941712,0.0026267027753456426,0.005531425900317479,0.008466376390904699,0,0.03738477296005462,0,0.020927699099822235,0,0.005759539236860774,0.05671150682280073,0,0.009259683703873485,2.850183966419576e-4,6.878835757048157e-4,0.007469003634915103,0.005402497778193564,0.10013175230566528,0.03657580771575372,0.003657746087600714,0.003018823250858299,0.0014464168310322095,0.11389684813753599,0.02036067481093659,0.029884318766066766,0.05150862068965519,0.06518282988871225,0.3278688524590164,0.49687010954616534,0.3589076723016904,0.15715622076707203,0.040238450074515646,0,0.236206896551725,0,0.02160461998556254,0,0.0017150697461696517,0.12053571428571429,0,0.005420918367346936,0,0.018045774647887338,0.02093634460332309,0.015363189276232748,0.009889154531623564,0.10181451612903226,0,0.03703017959637106,0,0.006840881105486388,0.018267602225985956,0.012321405164503866,0.003819709702062668,0.05318099195014282,0.0029402756508422733,0.006696126006452147,0.006969344982576649,0.005388331475287998,0.06720361155286513,0.006148126965970815,0.012698615276625629,0.00259571706683969,0,0.0035271731563558686,0.0014784242461576397,0.007148067104303412,0.028841641699454933,0.007890135198532875,0.0036132275547875467,0.0063122595916757,0.01904506437768239,0.5714285714285714,0.043522890576883584,0.0023231801755291756,0.021083000443852664,0.4323015371657192,0.6740895991616453,0.30597014925373145,0.4142794182459233,0.12741935483870953,0.1359724612736657,0.005059021922428739,0.03624321589550174,0.7296047098402016,0.011964180857310639,0.004577157802964225,0.2417132724048561,0,0.027940765576976737,0.011492918504759692,0.01955017301038063,0.12989501749708385,0.0040027387159635355,0.11461881058422838,0.17611871620844358,0.0012390550140426223,0.00544380882081564,8.971535763804191e-4,0.08853325502863016,0.06130268199233714,0.014375023396847975,0.1535178636751614,0.03466104148570956,0,0.015136519764801752,0.011160232909208553,0.07184836908610041,0.2611180482182307,0.008852556228556904,0.007898816407884065,0,0.016633086123376342,0.007248311906305994,0.002237822261733255,0.1312759643916914,0.17380318240797651,6.280092108017512e-4,0.0024276596577782975,0.013164197980339932,0.0023927685218007935,0.11261163145284252,0,0.061927840603123285,0.02394995531724753
1,0.8189473684210523,0.08,0.0242653834340125,0.04637955513487928,0.05472130313056751,0.017026179350956926,0.027324913892078067,0.011603657558419354,0.6317689530685925,0.034161490683229816,0.014236622484045192,0.028073212960672757,0.01647014785700919,0.04098994586233563,0.024567964921330916,0.013326826338313695,0.055154300722258576,0.017902813299232736,0.004503152206544582,0.010941960038059,0.02126921743151083,0.014709655349354304,0.015088774178909753,0.009792413196589647,0.021023342093059182,0.010844177510844178,0.004591856096542822,0.013135153819564455,0.011882628728477866,0.010239878638475405,6.736274840013472e-5,0.0033392434988179713,0.007058131555729825,0.0053267772997336715,0.015790502247410593,0.00885327227628315,0.005193627501494202,0.02112780836185092,0.004263565891472868,0.0040940460872616645,0.008278765201122543,0.009724230788410717,0.05,0.46016771488469577,0.7495429616087749,0.23732251521298145,0.02282815472415986,0.07560405300077942,0.00617098133654425,0.014471902505077862,0.010384507437552634,0.01597841875907866,0.043478260869565216,0.0049655614288002595,0.02507909117054932,0.007633587786259546,0.011586452762923426,0.03600533412357386,0.0042038885969521884,0.0020551123682407825,0.010689758136757233,0.006458557588805206,0.004610304653915644,0.00450622205275747,0.0043177892918825535,0.009281460283084532,0.008304139094329838,0.0013919821826280624,0.009477484705646369,0.0041367953892804815,0.008439676648533224,0.24186420249096033,0.008908685968819599,0.03762306610407873,0.23434704830053654,0.030432552573089418,0.2205128205128205,0.49597423510466937,0.4092920353982305,0.49162011173184417,0.4357894736842106,0.11669128508124077,0.02605010594540694,0.021905476369092278,0.021431166000726507,0.006273345464993774,0.04899726526891522,0.004568456564520642,0.006532801540365835,0.028459719949081672,0.012832852101379452,0.052531181217901686,0.0026358908598703478,0.01982252755116646,0.006913274518908319,0.027471290249943783,0.00320666987333654,0.006077239756910409,0.008436413384255824,0.006770790063969423,0.005144032921810763,0.013169984686064319,0.0014886994180538639,6.821889366750771e-4,0.01427519401801394,0.09878345498783436,0.06467661691542288,0.03439153439153442,0.004129816495889654,0.005418719211822656,0.4830917874396131,0.6143646408839776,0.5479452054794521,0.4421768707482993,0.07716701902748437,0.11009174311926606,0.43668122270742316,0.009671302149178228,0.00920943431585147,0.0105820105820106,0.06600425833924776,0.03719848881139204,0.02232486528098536,0.021248339973439584,0.05051759834368527,0.006056434962147286,0.005985732637275535,0.01094045865768989,0.12564901349948082,0.06233062330623306,0.021272424272130164,0.007990205554481593,0.012785579543072717,0.005131233328582194,0.008706152737471521,0.011762215771649733,0.13481071098799668,0.036701946056674636,0.013211149293623504,0.022418439309672602,0.03138990109318065,0.1000719942404606,0.0352269428046066,0.0011010024917424942,0.007746963098785247,0,0.0010963144487795434,0.012771996215704825,0.008723513728425088,0.06324110671936739,0.03152486284072106,0.0023150291693675245,0.0047156781500335395,0.002662721893491116,0.10959885386819503,0.015706806282722512,0.05494858611825193,0.06422413793103451,0.04610492845786961,0.4026639344262295,0.6455399061032862,0.5448634590377113,0.19457436856875585,0,0.6713483146067415,0.22931034482758642,0.00548081714000996,0.0350108280911622,0.014856020942408356,0.021952892750971842,0.107421875,0.01760801842069616,0.034757653061224476,0.030366806975345804,0.020906690140845095,0.03389906009176354,0.022631326979153064,0.009128450336883268,0.06350806451612903,0.01893353941267385,0.02231068320681356,0.006842775302355211,0.011561089068272001,0.028470037906282757,0.018744265303447364,0.009591715474068431,0.05515450532329265,0.0028790199081163773,0.006587686718898256,0.02030200494924499,0.004521243651678447,0.060021546196070384,0.00290725383662187,0.01563397358177525,0.009986300382147225,0.0015533256702600245,0.01104562120016706,0.0068685126436073655,0.007366885485047395,0.03274013644731617,0.006013562502665586,0.010329117901186092,0.011112206989512426,0.026019313304721025,0.7142857142857143,0.017244918907821732,0.08337635518843568,0.02374611628939195,0.434407243630238,0.7754781241812942,0.4568822553897181,0.26443367122080214,0.06129032258064495,0.8588640275387261,0.4283305227655992,0.03918682733879125,0.8612279226240538,0.0280387551379918,0.014821272885788992,0.05319874505524485,0.008739406779661004,0.0314333612740989,0.014046900394706279,0.020415224913494824,0.15539076820529912,0.011376204771685881,0.0802986638721509,0.1252732083285402,0,0.03303192470935595,0.01443601663812089,0.08765232711789753,0.059174116645381004,0.02122562048440834,0.14108035605413968,0.06630268436944203,0.007582845044069133,0.019269954008266872,0.013586370498166914,0.09623861298853952,0.0763615406781289,0.005464017959252818,0.008243313073648478,0.003462304163420763,0.009645475200411539,0.026208369892801245,0.005977744397780581,0.12688427299703256,0.18776889981561157,0,0.007067622068209404,0.004675493896947514,0.013293158454448758,0.09562186887388369,0.016617790811339166,0.05815831987075934,0.02341376228775691
