"Time","hours","1 aSf 10 PrLDm","1 aSf 15 PrLDm","1 aSf 20 PrLDm","1 aSf 30 PrLDm","2 aSf 10 PrLDm","2 aSf 15 PrLDm","2 aSf 20 PrLDm","2 aSf 30 PrLDm","4 aSf 10 PrLDm","4 aSf 15 PrLDm","4 aSf 20 PrLDm","4 aSf 30 PrLDm","0 aSf 10 PrLDm","0 aSf 15 PrLDm","0 aSf 20 PrLDm","0 aSf 30 PrLDm","1 aSf 0 PrLDm","2 aSf 0 PrLDm","4 aSf 0 PrLDm"
1900-01-01 05:20:06,29.3333333333333,39727,38490,54291,41828,23613,26291,28482,24738,8410,17939,26954,30820,10483,14696,9550,52270,4178,4896,6206
1900-01-01 05:30:06,29.5,39838,38542,54055,41964,23583,26342,28714,25052,8211,17863,27215,32168,10527,14769,9956,52227,4155,4927,6185
1900-01-01 05:40:06,29.6666666666667,39929,38601,54170,41921,23492,26163,28689,24724,8261,17998,27007,31653,10513,14959,10343,52277,4141,4876,6187
1900-01-01 05:50:06,29.8333333333333,40174,38624,53654,42237,23545,26123,28561,24965,8268,18006,26996,30642,10567,14912,10745,52355,4152,4878,6146
1900-01-01 06:00:06,30,40158,38624,53550,42440,23420,26123,28576,24928,8324,17954,27320,30495,10523,14986,11116,52449,4168,4906,6156
1900-01-01 06:10:06,30.1666666666667,40285,38738,53623,42326,23454,26170,28751,24577,8416,18079,27021,30601,10567,15101,11499,52170,4163,4877,6178
1900-01-01 06:20:06,30.3333333333333,40214,38683,53921,42607,23412,26064,28412,24913,8200,18099,27422,30342,10555,15189,11902,52211,4175,4927,6227
1900-01-01 06:30:06,30.5,40005,38489,54015,42433,23146,26132,28648,24878,8371,17808,27237,31019,10515,15249,12242,52103,4147,4909,6223
1900-01-01 06:40:06,30.6666666666667,40064,38707,53800,42343,23396,26304,28615,25102,8315,18058,27318,30883,10652,15286,12668,52289,4159,4933,6138
1900-01-01 06:50:06,30.8333333333333,39995,38639,54278,42383,23094,26057,28696,25009,8179,17989,27328,30766,10625,15313,13096,52029,4183,4900,6185
1900-01-01 07:00:06,31,39798,38590,53833,42388,23155,26084,28509,24585,8243,17983,27105,30443,10634,15369,13459,52066,4143,4882,6203
1900-01-01 07:10:06,31.1666666666667,39996,38730,54217,42193,23011,26162,28220,24374,8251,17991,27079,31426,10668,15465,13898,53716,4160,4888,6178
1900-01-01 07:20:06,31.3333333333333,40057,38745,54247,42335,23006,26126,28434,24541,8291,17970,27115,30547,10613,15531,14313,53785,4139,4868,6207
1900-01-01 07:30:06,31.5,40188,38636,54190,42595,22999,26068,28313,24643,8338,18018,27134,30747,10566,15450,14744,53923,4183,4872,6140
1900-01-01 07:40:06,31.6666666666667,40169,38578,54260,42335,23081,26183,28219,24816,8288,17774,27348,30338,10622,15618,15145,54115,4157,4846,6152
1900-01-01 07:50:06,31.8333333333333,40289,38693,53357,42275,23025,26346,28071,24911,8286,17849,27174,30768,10624,15725,15448,53764,4133,4861,6180
1900-01-01 08:00:06,32,40338,38782,53862,42287,23022,25896,28127,24534,8271,17897,27151,30399,10610,15679,15831,53768,4158,4854,6215
1900-01-01 08:10:06,32.1666666666667,40391,38710,53522,42479,23034,25932,27908,24472,8354,17787,27273,30745,10598,15827,16243,53722,4152,4856,6217
1900-01-01 08:20:06,32.3333333333333,40355,38715,53427,42316,22965,25751,28041,24417,8245,18002,27085,30244,10630,15790,16534,53625,4161,4879,6123
1900-01-01 08:30:06,32.5,40272,38704,53279,42414,23089,25923,28074,24666,8259,17933,27269,30295,10643,15826,16752,53644,4152,4824,6185
1900-01-01 08:40:06,32.6666666666667,40317,38712,53953,42446,22997,26065,28039,24457,8299,18062,27073,30351,10669,15846,16927,53783,4132,4857,6171
1900-01-01 08:50:06,32.8333333333333,39919,38683,53326,42318,23083,25986,28106,24016,8191,17786,27275,30588,10635,15881,17123,53644,4140,4874,6157
1900-01-01 09:00:06,33,39839,38831,53514,42444,23001,25833,28053,24420,8231,18111,27273,30436,10652,15948,17384,53408,4122,4834,6128
1900-01-01 09:10:06,33.1666666666667,40148,38710,53903,42438,22949,25982,27841,24966,8271,18067,27018,30376,10701,15987,17561,53563,4152,4811,6157
1900-01-01 09:20:06,33.3333333333333,39974,38800,53872,42659,22884,25700,28075,24638,8258,17959,27434,30784,10630,16006,17700,53535,4133,4836,6119
1900-01-01 09:30:06,33.5,40297,38811,53653,42584,23028,25916,27964,24120,8281,18009,27062,30140,10677,16037,17786,53752,4129,4840,6127
1900-01-01 09:40:06,33.6666666666667,40225,38746,54186,42590,23075,25844,27852,24262,8210,17840,27104,30455,10681,16087,17897,53808,4120,4891,6096
1900-01-01 09:50:06,33.8333333333333,40285,38758,53955,42677,22999,25664,28015,24560,8182,17839,27080,29727,10651,16057,17973,53890,4130,4887,6151
1900-01-01 10:00:06,34,40191,38756,53891,42528,22875,25806,27882,24107,8304,17966,27028,29790,10640,16231,18080,53532,4130,4902,6119
1900-01-01 10:10:06,34.1666666666667,40086,38786,53843,42447,23075,25784,27838,24329,8268,17944,27290,30076,10694,16153,18047,53412,4143,4859,6091
1900-01-01 10:20:06,34.3333333333333,40327,38734,54081,42346,23099,25779,27957,24208,8278,17865,27414,29943,10699,16197,18278,53738,4125,4816,6125
1900-01-01 10:30:06,34.5,40238,38831,54112,42336,23324,25753,27779,24175,8204,17848,27188,29973,10684,16328,18350,53669,4139,4865,6129
1900-01-01 10:40:06,34.6666666666667,40416,38757,54200,42344,23120,25560,27795,24679,8241,17938,26973,29325,10698,16253,18370,53661,4128,4841,6120
1900-01-01 10:50:06,34.8333333333333,40363,38795,54543,42357,23164,25441,27635,24334,8241,17893,27107,29811,10708,16429,18351,53787,4130,4873,6083
1900-01-01 11:00:06,35,40223,38745,54231,42405,23054,25651,27569,24087,8194,17855,27249,29515,10705,16376,18449,53668,4124,4862,6127
1900-01-01 11:10:06,35.1666666666667,39977,38756,54153,42156,23023,25521,27631,24079,8272,17873,27051,30246,10702,16381,18616,53570,4126,4847,6101
1900-01-01 11:20:06,35.3333333333333,40083,38803,54561,42128,23171,25518,27685,24129,8278,17894,27173,29815,10722,16457,18553,53922,4124,4822,6111
1900-01-01 11:30:06,35.5,40078,38750,53998,42160,22944,25450,27525,24355,8295,17874,26904,29367,10661,16421,18679,53761,4110,4834,6104
1900-01-01 11:40:06,35.6666666666667,40285,38782,54264,42033,23087,25383,27488,24012,8215,17819,27191,29368,10702,16493,18774,53487,4102,4832,6126
1900-01-01 11:50:06,35.8333333333333,40379,38734,54466,41983,22958,25412,27511,24493,8236,17676,27048,29150,10722,16613,18713,53623,4123,4822,6097
1900-01-01 12:00:06,36,40388,38670,54485,41911,22986,25495,27506,24263,8203,17932,26864,30240,10737,16597,18735,53780,4125,4829,6131
1900-01-01 12:10:06,36.1666666666667,40473,38746,54254,42147,22946,25567,27430,23991,8215,17697,27249,29432,10722,16595,18844,53792,4112,4832,6125
1900-01-01 12:20:06,36.3333333333333,40319,38786,54172,41827,22921,25667,27412,24207,8194,17765,26982,30017,10755,16565,18933,53567,4101,4829,6101
1900-01-01 12:30:06,36.5,40224,38830,53920,42188,22904,25682,27601,24440,8163,17827,26987,29559,10733,16620,19119,53544,4116,4831,6119
1900-01-01 12:40:06,36.6666666666667,40192,38659,53839,42151,23006,25505,27415,23552,8241,17783,27110,28807,10745,16544,19106,53423,4115,4854,6097
1900-01-01 12:50:06,36.8333333333333,40234,38648,54294,41925,22953,25498,27363,24056,8194,17924,26791,28797,10683,16646,19073,53732,4107,4839,6104
1900-01-01 13:00:06,37,40153,38746,54184,41958,22779,25345,27020,23553,8207,17994,26820,29465,10789,16665,19083,53815,4126,4848,6064
1900-01-01 13:10:06,37.1666666666667,40253,38812,53922,41987,22687,25352,27202,24023,8107,17908,27061,29747,10716,16697,19255,52094,4127,4823,6135
1900-01-01 13:20:06,37.3333333333333,40277,38838,54178,41754,22718,25312,27023,24177,8306,17856,27152,29195,10673,16744,19089,53507,4136,4796,6045
1900-01-01 13:30:06,37.5,40279,38744,53973,41884,22820,25028,27264,23837,8220,17840,26795,29767,10728,16788,19169,53815,4121,4786,6119
1900-01-01 13:40:06,37.6666666666667,40230,38780,54490,42143,22724,25094,27124,23571,8227,17729,27242,29438,10760,16827,19257,53815,4123,4848,6110
1900-01-01 13:50:06,37.8333333333333,40230,38761,54118,42044,22700,25086,27071,23524,8198,17779,27008,29444,10723,16783,19367,53760,4136,4812,6079
1900-01-01 14:00:06,38,40188,38705,54367,41940,22561,25236,26989,23604,8189,17806,27065,28989,10730,16887,19282,54058,4104,4786,6091
1900-01-01 14:10:06,38.1666666666667,40292,38667,53935,41939,22205,25060,27237,23652,8211,17697,27004,28641,10757,16853,19437,53909,4132,4806,6064
1900-01-01 14:20:06,38.3333333333333,40092,38759,54022,41644,22376,25257,27074,23882,8201,17568,27175,28737,10720,16862,19394,53922,4111,4828,6032
1900-01-01 14:30:06,38.5,40184,38715,53855,41897,22270,24942,27265,23488,8301,17857,26654,28600,10735,16918,19432,53837,4103,4813,6091
1900-01-01 14:40:06,38.6666666666667,40046,38761,53761,41903,22338,24891,27106,23818,8209,17827,27198,28812,10749,16903,19270,53918,4107,4818,6027
1900-01-01 14:50:06,38.8333333333333,40148,38879,53842,41662,22503,24923,27122,23871,8170,17656,26880,28789,10759,16934,19420,54037,4093,4823,6060
1900-01-01 15:00:06,39,40249,38834,53892,42041,22518,24969,27066,23533,8197,17759,26970,28832,10728,16942,19390,53797,4101,4822,6065
1900-01-01 15:10:06,39.1666666666667,40265,38765,53630,41790,22278,25152,26924,23132,8197,17636,27105,28615,10742,16948,19508,53813,4116,4804,6027
1900-01-01 15:20:06,39.3333333333333,40257,38740,53580,41879,22342,25202,26897,23085,8174,17701,27091,28497,10748,17047,19668,54075,4102,4815,6052
1900-01-01 15:30:06,39.5,40084,38753,53482,41754,22338,25063,26842,23412,8173,17622,27231,28712,10753,17006,19620,53855,4104,4816,6030
1900-01-01 15:40:06,39.6666666666667,39943,38830,53427,41407,22339,24774,26820,23160,8208,17814,27099,28589,10704,17014,19492,53862,4098,4760,6056
1900-01-01 15:50:06,39.8333333333333,39925,38618,53764,41542,22339,24794,26921,23133,8198,17484,27111,28480,10792,17033,19667,53779,4093,4795,6021
1900-01-01 16:00:06,40,39800,38614,53847,41782,22246,24828,26851,23572,8207,17623,27326,28599,10760,17051,19545,53993,4105,4751,6009
1900-01-01 16:10:06,40.1666666666667,39878,38641,53870,41480,22308,24885,26827,23105,8179,17522,26651,28589,10696,17030,19452,53692,4075,4790,6058
1900-01-01 16:20:06,40.3333333333333,40081,38656,53788,41514,22253,24970,26662,22874,8188,17512,27020,28645,10747,17151,19522,53887,4084,4773,6008
1900-01-01 16:30:06,40.5,40075,38614,54184,41631,22239,24796,26580,22920,8174,17481,26869,29204,10810,17047,19435,54242,4074,4751,5995
1900-01-01 16:40:06,40.6666666666667,39997,38556,53786,41598,22312,24851,26631,23013,8138,17527,27054,28805,10767,17094,19514,53776,4097,4746,6011
1900-01-01 16:50:06,40.8333333333333,39974,38518,54102,41718,22213,24688,26605,23203,8115,17316,27281,28218,10755,17062,19516,52366,4073,4765,6022
1900-01-01 17:00:06,41,40057,38607,53777,41877,22361,24924,26525,22669,8126,17503,26816,28241,10745,17043,19523,52218,4105,4814,5982
1900-01-01 17:10:06,41.1666666666667,39924,38503,54335,41946,22077,24814,26735,22960,8101,17504,26984,29353,10710,17108,19548,52691,4082,4788,5976
1900-01-01 17:20:06,41.3333333333333,40022,38507,54167,41912,22135,24932,26425,22556,8179,17408,27019,28494,10733,17126,19558,53719,4049,4743,5999
1900-01-01 17:30:06,41.5,40062,38427,54285,41889,22219,24540,26456,22964,8065,17424,26936,28104,10713,17188,19562,52366,4099,4772,5988
1900-01-01 17:40:06,41.6666666666667,39957,38547,54214,41755,22128,24656,26494,22795,8097,17654,26961,28431,10682,17187,19669,53237,4073,4724,5960
1900-01-01 17:50:06,41.8333333333333,39810,38506,53686,41914,22307,24755,26324,22562,8029,17427,27064,28336,10754,17139,19578,52836,4087,4778,5962
1900-01-01 18:00:06,42,39633,38575,53934,42042,22420,24667,26245,22588,8094,17485,26959,27958,10714,17186,19563,52507,4079,4731,5960
1900-01-01 18:10:06,42.1666666666667,39721,38393,54254,41811,22140,24646,26330,23125,8042,17498,26957,28400,10699,17234,19619,52511,4082,4723,5943
1900-01-01 18:20:06,42.3333333333333,39819,38378,54075,41801,22097,24454,26162,22763,8082,17466,26938,28706,10639,17173,19607,52420,4074,4751,5919
1900-01-01 18:30:06,42.5,39883,38393,54043,41913,22305,24474,26258,22452,8113,17431,27209,27838,10666,17187,19613,54130,4065,4699,5955
1900-01-01 18:40:06,42.6666666666667,39775,38303,53789,42095,22456,24376,26087,22849,8082,17436,26924,28116,10704,17254,19642,52300,4072,4762,5930
1900-01-01 18:50:06,42.8333333333333,39830,38350,54009,41985,22376,24187,26115,22491,8066,17572,27006,28540,10621,17247,19681,52156,4060,4747,5970
1900-01-01 19:00:06,43,39576,38368,53903,42114,22385,24340,26072,22746,7970,17344,27047,28444,10620,17264,19682,52343,4070,4746,5942
1900-01-01 19:10:06,43.1666666666667,39474,38283,53800,41922,22468,24123,26077,22477,8043,17540,27061,28311,10622,17235,19666,52315,4065,4736,5909
1900-01-01 19:20:06,43.3333333333333,39620,38392,53999,41863,22369,24280,25946,22367,8041,17430,26859,28897,10632,17283,19692,54276,4054,4701,5929
1900-01-01 19:30:06,43.5,39648,38475,53929,41960,22538,24336,26071,22710,8077,17391,26800,28169,10671,17240,19669,52493,4077,4735,5926
1900-01-01 19:40:06,43.6666666666667,39805,38358,53972,42152,22450,24247,26088,22331,8141,17440,27161,28623,10598,17341,19753,54233,4071,4754,5958
1900-01-01 19:50:06,43.8333333333333,39960,38473,53907,42261,22438,24197,25911,22885,8007,17382,27222,28068,10665,17285,19792,53361,4059,4721,5913
1900-01-01 20:00:06,44,39689,38424,53329,42218,22486,24316,26069,22623,8054,17401,27257,28015,10643,17246,19654,53843,4079,4709,5912
1900-01-01 20:10:06,44.1666666666667,39726,38400,53962,42046,22623,23991,26093,22333,8073,17339,27061,27881,10618,17389,19653,54322,4066,4721,5923
1900-01-01 20:20:06,44.3333333333333,39838,38357,54211,42216,22680,23927,26040,22618,8097,17347,26906,28574,10609,17294,19713,53805,4071,4756,5921
1900-01-01 20:30:06,44.5,39843,38423,53825,42014,22577,23872,26120,22228,8111,17346,27276,27831,10655,17370,19743,54700,4065,4734,5900
1900-01-01 20:40:06,44.6666666666667,39862,38248,53617,42181,22681,23958,26162,22202,8092,17264,27195,28170,10596,17335,19789,53766,4059,4694,5950
1900-01-01 20:50:06,44.8333333333333,39559,38387,53826,42017,22725,24079,25962,22699,8000,17302,27378,27874,10594,17314,19783,53798,4115,4747,5915
1900-01-01 21:00:06,45,39605,38335,53857,41851,22424,23920,25820,22477,7996,17370,26867,27877,10673,17406,19741,53931,4081,4742,5923
1900-01-01 21:10:06,45.1666666666667,39416,38420,53705,41931,22598,23820,25826,22119,8028,17260,27082,28195,10539,17399,19811,54428,4087,4700,5918
1900-01-01 21:20:06,45.3333333333333,39057,38268,53858,41999,22694,24245,26013,22713,8064,17210,27133,27930,10596,17443,19743,54653,4073,4700,5895
1900-01-01 21:30:06,45.5,39372,38289,53868,41883,22670,23966,25805,22077,8048,17374,27113,27952,10572,17473,19778,54650,4063,4714,5941
1900-01-01 21:40:06,45.6666666666667,39201,38411,54026,41910,22774,24081,25955,22057,8095,17454,26898,27839,10640,17494,19804,54556,4074,4706,5917
1900-01-01 21:50:06,45.8333333333333,39386,38266,53920,41697,22618,24110,25824,22198,8093,17417,26979,27853,10609,17459,19792,54321,4045,4705,5920
1900-01-01 22:00:06,46,39209,38367,53615,41359,22702,24042,25898,22207,8031,17180,27387,27951,10622,17487,19787,54440,4087,4728,5894
1900-01-01 22:10:06,46.1666666666667,39393,38316,54132,41407,22735,23900,25781,22129,7968,17458,27220,28217,10629,17526,19750,54732,4073,4725,5916
1900-01-01 22:20:06,46.3333333333333,39439,38294,53946,41313,22496,24077,25603,22184,7985,17341,27196,28126,10613,17493,19867,54518,4072,4730,5854
1900-01-01 22:30:06,46.5,39665,38294,53982,41111,22598,23977,25881,22483,8074,17315,27195,28220,10604,17540,19769,53931,4079,4665,5905
1900-01-01 22:40:06,46.6666666666667,39456,38162,53856,41228,22699,23939,25629,22047,8053,17266,27080,28197,10559,17536,19857,54326,4092,4662,5928
1900-01-01 22:50:06,46.8333333333333,39210,38323,53912,41039,22587,23991,25729,22421,7968,17319,27118,28044,10610,17565,19792,54130,4090,4709,5926
1900-01-01 23:00:06,47,39140,38285,54112,41251,22604,23928,25789,21978,7998,17184,27129,27776,10534,17623,19831,54348,4076,4714,5933
1900-01-01 23:10:06,47.1666666666667,38919,38380,53940,40976,22502,23993,25690,22268,7994,17384,27019,28161,10556,17530,19905,53485,4087,4745,5943
1900-01-01 23:20:06,47.3333333333333,39133,38305,53848,41068,22486,23930,25594,21907,7980,17184,27033,28060,10547,17603,19863,54224,4060,4693,5879
1900-01-01 23:30:06,47.5,39200,38364,53703,40976,22608,24093,25475,22148,8119,17325,27056,27513,10573,17566,19871,54443,4076,4708,5897
1900-01-01 23:40:06,47.6666666666667,39423,38294,52957,41018,22586,24053,25751,21919,8113,17318,27371,27673,10570,17617,19944,54367,4103,4689,5951
1900-01-01 23:50:06,47.8333333333333,39337,38174,53287,40909,22638,24132,25341,22132,8021,17197,26949,27475,10635,17688,19853,54416,4087,4695,5875
1900-01-02 00:00:06,48,39214,38288,53005,40813,22740,24164,25560,21839,8013,17343,27020,28444,10602,17657,19957,53276,4059,4704,5871
1900-01-02 00:10:06,48.1666666666667,39409,38283,52888,40739,22583,24187,25304,22336,8027,17292,27134,27663,10604,17653,19891,54656,4077,4725,5904
1900-01-02 00:20:06,48.3333333333333,39526,38267,52508,40906,22735,24103,25353,21768,8008,17290,26846,28123,10577,17756,19991,53041,4092,4708,5939
1900-01-02 00:30:06,48.5,39546,38312,52497,40904,22662,24116,25378,22025,8018,17350,27190,27444,10567,17658,19962,53546,4104,4720,5873
1900-01-02 00:40:06,48.6666666666667,39335,38213,52762,40707,22626,24094,25163,21653,7920,17358,27314,28137,10561,17688,19953,52708,4087,4708,5920
1900-01-02 00:50:06,48.8333333333333,39381,38194,52735,40785,22530,24312,25186,21958,7950,17447,27066,27388,10595,17693,19942,52883,4106,4723,5859
1900-01-02 01:00:06,49,39276,38287,52698,40693,22538,24112,25275,22132,7938,17162,26787,27226,10587,17722,19983,54603,4091,4737,5834
1900-01-02 01:10:06,49.1666666666667,39286,38232,53002,40644,22714,24267,25241,21947,8032,17308,26972,27048,10590,17700,20023,54429,4104,4721,5877
1900-01-02 01:20:06,49.3333333333333,39252,38205,52698,40647,22730,24289,25309,21789,8029,17202,26817,26934,10634,17763,20046,54462,4096,4699,5879
1900-01-02 01:30:06,49.5,39516,38200,52873,40629,22853,24127,25261,21941,7983,17097,27149,27234,10597,17775,19981,54386,4089,4718,5899
1900-01-02 01:40:06,49.6666666666667,39323,38325,52817,40683,22852,24190,25305,21690,8057,17236,26898,27370,10641,17789,20025,54504,4086,4670,5845
1900-01-02 01:50:06,49.8333333333333,39395,38308,53046,40393,22834,24091,25305,22011,7988,17051,26864,27163,10543,17794,19988,53237,4098,4726,5891
1900-01-02 02:00:06,50,39416,38337,52835,40566,22846,24223,25213,21786,8094,17263,27092,27208,10643,17735,19993,54704,4097,4703,5847
1900-01-02 02:10:06,50.1666666666667,39370,38347,52999,40759,22801,24254,25271,22067,7933,17172,26709,27061,10562,17787,20093,53421,4097,4724,5863
1900-01-02 02:20:06,50.3333333333333,39414,38414,52914,40591,22776,24135,25199,22017,8082,17136,26738,27179,10602,17812,20054,53793,4095,4699,5865
1900-01-02 02:30:06,50.5,39347,38346,53224,40623,22924,24350,24991,21881,8085,16961,26726,27442,10593,17861,20075,54254,4115,4720,5848
1900-01-02 02:40:06,50.6666666666667,39639,38389,53151,40502,22933,24318,25148,21912,8095,17121,27226,27147,10575,17839,20086,54391,4125,4692,5903
1900-01-02 02:50:06,50.8333333333333,39491,38358,53013,40550,22958,24268,25163,21813,8021,17256,26699,27385,10578,17867,20113,54295,4093,4741,5875
1900-01-02 03:00:06,51,39407,38324,53365,40523,23058,24210,25323,22006,8037,17252,27018,26652,10595,17860,20091,54630,4096,4722,5888
1900-01-02 03:10:06,51.1666666666667,39350,38490,53496,40187,22892,24281,25153,21628,8032,17036,26726,27327,10596,17931,20176,54312,4105,4722,5882
1900-01-02 03:20:06,51.3333333333333,39652,38362,53276,40344,22850,24156,24985,21747,8011,17077,26786,27102,10619,17922,20095,52944,4115,4718,5891
1900-01-02 03:30:06,51.5,39400,38361,53439,40509,22988,24183,25119,21980,8126,17183,26866,27034,10577,18006,20055,54648,4108,4713,5868
1900-01-02 03:40:06,51.6666666666667,39226,38319,53409,40240,23048,24272,25112,21581,8052,17163,27035,26917,10606,18025,20187,53652,4081,4703,5868
1900-01-02 03:50:06,51.8333333333333,39445,38308,53497,40081,22859,24052,24984,21979,8070,17167,26896,26894,10554,17939,20166,52946,4094,4738,5883
1900-01-02 04:00:06,52,39421,38398,53526,40233,22895,24022,25087,21576,8045,17120,26750,27034,10626,17992,20101,52858,4096,4714,5882
1900-01-02 04:10:06,52.1666666666667,39417,38488,53810,40413,22864,24150,24914,21916,8038,17201,26403,26992,10647,18034,20176,52774,4109,4737,5836
1900-01-02 04:20:06,52.3333333333333,39535,38490,53777,40353,22881,24181,24968,21675,7999,17077,26689,26986,10557,17960,20111,54237,4105,4767,5863
1900-01-02 04:30:06,52.5,39766,38254,53709,40318,22841,24243,24975,21503,8068,17160,26869,27128,10633,18012,20149,54291,4103,4712,5921
1900-01-02 04:40:06,52.6666666666667,39557,38237,53611,40210,22910,24038,24983,21751,7995,17132,26663,27144,10592,18020,20250,54275,4096,4771,5861
1900-01-02 04:50:06,52.8333333333333,39428,38220,54051,40511,22849,24101,25107,21974,8029,16952,26927,27114,10652,18019,20124,54263,4104,4714,5852
1900-01-02 05:00:06,53,39278,38407,54003,40391,22950,24050,24951,21576,8079,17068,26794,27361,10623,18016,20170,54150,4102,4769,5875
1900-01-02 05:10:06,53.1666666666667,39164,38371,54114,40430,22892,23958,24911,21481,7995,17004,26732,26847,10564,18023,20241,54251,4093,4717,5920
1900-01-02 05:20:06,53.3333333333333,39341,38381,53716,40413,22862,24065,25025,21443,8031,17079,26608,26847,10589,18024,20148,54262,4089,4732,5840
1900-01-02 05:30:06,53.5,39362,38262,54263,40424,22953,23844,24997,21538,8053,17223,26839,26843,10646,18022,20257,54078,4107,4711,5899
1900-01-02 05:40:06,53.6666666666667,39119,38326,54189,40431,22836,23865,24869,21508,8022,17247,26752,26675,10575,18144,20264,53994,4116,4719,5899
1900-01-02 05:50:06,53.8333333333333,39345,38327,54393,40414,22710,23992,24976,21307,8088,17283,26611,26699,10629,18199,20203,53737,4101,4720,5844
1900-01-02 06:00:06,54,39339,38348,54393,40512,22932,23866,24864,21619,8138,17085,26793,26626,10554,18120,20191,54211,4093,4719,5862
1900-01-02 06:10:06,54.1666666666667,39393,38380,54033,40234,22935,23706,24908,21557,8072,17249,26715,26712,10624,18157,20300,54150,4094,4727,5881
1900-01-02 06:20:06,54.3333333333333,39392,38359,54233,40594,22834,23787,24811,21847,7987,17246,27083,26460,10559,18171,20304,53908,4106,4701,5868
1900-01-02 06:30:06,54.5,39501,38184,53972,40697,22907,23675,24831,21767,8099,16956,26947,26588,10626,18204,20321,54323,4122,4696,5883
1900-01-02 06:40:06,54.6666666666667,39628,38458,54232,40536,22678,23616,24745,21449,8129,17258,26465,26477,10598,18195,20317,53944,4096,4709,5870
1900-01-02 06:50:06,54.8333333333333,39405,38302,54081,40664,22819,23833,24781,21614,8033,17224,26715,26339,10603,18207,20332,54285,4118,4700,5814
1900-01-02 07:00:06,55,39368,38278,53967,40464,22812,23675,24657,21517,8163,17386,26718,26567,10596,18253,20236,54115,4108,4725,5859
1900-01-02 07:10:06,55.1666666666667,39483,38303,53846,40576,22679,23688,24786,21630,8098,17318,27091,26243,10554,18239,20224,53973,4101,4694,5808
1900-01-02 07:20:06,55.3333333333333,39410,38333,54064,40723,22634,23647,24370,21660,8060,17162,26537,26342,10597,18188,20277,54254,4113,4691,5852
1900-01-02 07:30:06,55.5,39616,38286,53830,40562,22763,23690,24468,21339,8119,17170,26880,26367,10622,18278,20263,54480,4096,4678,5825
1900-01-02 07:40:06,55.6666666666667,39538,38253,53870,40443,22594,23668,24672,21399,8165,17070,26672,26131,10619,18218,20353,53814,4093,4717,5790
1900-01-02 07:50:06,55.8333333333333,39598,38245,53949,40728,22791,23699,24636,21419,8056,17127,26651,26142,10587,18270,20320,53791,4096,4715,5836
1900-01-02 08:00:06,56,39308,38389,53970,40542,22903,23433,24544,21501,8048,17209,26733,26061,10616,18225,20321,53343,4112,4730,5934
1900-01-02 08:10:06,56.1666666666667,39593,38278,53581,40429,22685,23485,24580,21468,8077,17131,26440,26023,10583,18269,20377,53211,4091,4702,5848
1900-01-02 08:20:06,56.3333333333333,39705,38179,53956,40126,22766,23406,24458,21589,8029,17154,26341,26043,10599,18304,20440,53804,4108,4705,5847
1900-01-02 08:30:06,56.5,39557,38227,53619,40637,22715,23386,24408,21403,8091,17201,26596,26017,10580,18289,20420,54037,4100,4704,5842
1900-01-02 08:40:06,56.6666666666667,39375,38133,53885,40288,22718,23226,24461,21369,8118,17200,26675,25998,10601,18298,20393,54175,4131,4659,5846
1900-01-02 08:50:06,56.8333333333333,39422,38310,53758,40290,22607,23223,24467,21333,8168,17158,26276,26077,10563,18371,20386,54147,4110,4718,5844
1900-01-02 09:00:06,57,39289,38174,53920,40512,22615,23291,24371,21480,8017,17344,26452,25911,10556,18278,20443,54255,4084,4688,5856
1900-01-02 09:10:06,57.1666666666667,39230,38326,54008,40539,22772,23186,24320,21283,8111,17010,26602,26158,10560,18348,20311,53739,4121,4701,5806
1900-01-02 09:20:06,57.3333333333333,39391,38160,53771,40524,22579,23240,24541,21373,8188,17139,26597,25999,10578,18327,20396,54147,4099,4689,5832
1900-01-02 09:30:06,57.5,39209,38239,53776,40453,22675,23364,24366,21562,8150,16963,26533,26022,10658,18360,20476,53400,4101,4685,5819
1900-01-02 09:40:06,57.6666666666667,39048,38245,53627,40182,22348,23156,24572,21254,8147,17108,26478,25908,10590,18388,20422,53400,4114,4726,5814
1900-01-02 09:50:06,57.8333333333333,39223,38244,53668,40327,22496,23357,24604,21335,8055,17091,26594,25890,10555,18306,20419,54064,4091,4713,5827
1900-01-02 10:00:06,58,39337,38254,53630,40381,22723,23390,24558,21328,8112,17040,26457,25886,10585,18359,20409,53069,4075,4714,5864
1900-01-02 10:10:06,58.1666666666667,39170,38317,53803,40565,22735,23306,24256,21304,8107,16955,26790,25701,10641,18370,20478,54090,4098,4712,5842
1900-01-02 10:20:06,58.3333333333333,39443,38160,53341,40533,22617,23220,24392,21193,8061,17084,26697,25856,10557,18431,20320,54222,4132,4696,5860
1900-01-02 10:30:06,58.5,39308,38215,53852,40261,22721,23370,24328,21035,8018,17018,26590,25698,10598,18461,20446,54706,4122,4673,5825
1900-01-02 10:40:06,58.6666666666667,39488,38223,53460,40273,22524,23224,24371,20955,8104,16996,26215,25659,10557,18383,20477,54215,4113,4699,5856
1900-01-02 10:50:06,58.8333333333333,39177,38173,53209,40453,22576,23113,24312,21140,8106,17042,26683,25682,10632,18426,20552,53947,4101,4705,5867
1900-01-02 11:00:06,59,39283,38305,52998,40415,22853,23301,24279,21218,8022,17078,26382,25643,10626,18473,20525,54116,4092,4702,5836
